shear_rate,power_law,bingham,herschel_bulkley
523.1099308056264,39.99310098029923,158.93297924168792,18.108651118828153
547.8901179593945,41.31002249537148,166.36703538781833,18.59041443721088
573.8441648302393,42.670308546684936,174.15324944907178,19.085743751727787
601.0276782070382,44.07538707279326,182.30830346211147,19.59502106790752
629.4988990221888,45.526733032434926,190.8496697066566,20.118639148190493
659.3188271333548,47.02586995284772,199.79564814000645,20.65700181483333
690.5513520162331,48.57437152906711,209.1654056048699,21.210524261342727
723.2633896483534,50.17386327588741,218.979016894506,21.77963337267902
757.5250258771913,51.82602423422016,229.25750776315738,22.36476805447643
793.4096665797492,53.5325887336402,240.02289997392475,22.966379571533707
830.9941949353396,55.295348212970715,251.29825848060187,23.584931895836505
870.3591361485165,57.116153100817336,263.10774084455494,24.2209020643796
911.5888299750828,58.99691475802614,275.4766489925248,24.874780547065157
954.7716114208056,60.93960748410403,288.43148342624164,25.54707162496056
1000.0,62.94627058970834,302.0,26.238293779207726
